reviews,ratings,reviews_comb,ratings_sum,ratings_count
"['Great Podcast Awesome Podcast!! Great tips and informative about overall health and fitness. Love having this for my own journey always forward.', 'Always Forward I highly recommend this podcast. The content is insightful and extremely practical. I always appreciate honest discussions around relevant topics and that’s what you find here. Encouragement and practical take-aways for whole body (mind, body, soul) health.', 'Really insightful I’ve been searching for a podcast that incorporates mental, physical, and emotional information. And this one does all of that. Definitely recommend.', 'My new favorite! This is definitely my new favorite podcast. It doesn’t just stop at CrossFit, but also gives ideas and guidance for life in general!', 'Always Forward Although I am a little bit biased, the message brought from the Always Forward Podcast is excellent! While I promote these guys because I am part of Mossy Creek, I have already listened to the first two episodes twice and going for a third.']","[5, 5, 5, 5, 5]","Great Podcast Awesome Podcast!! Great tips and informative about overall health and fitness. Love having this for my own journey always forward. Always Forward I highly recommend this podcast. The content is insightful and extremely practical. I always appreciate honest discussions around relevant topics and that’s what you find here. Encouragement and practical take-aways for whole body (mind, body, soul) health. Really insightful I’ve been searching for a podcast that incorporates mental, physical, and emotional information. And this one does all of that. Definitely recommend. My new favorite! This is definitely my new favorite podcast. It doesn’t just stop at CrossFit, but also gives ideas and guidance for life in general! Always Forward Although I am a little bit biased, the message brought from the Always Forward Podcast is excellent! While I promote these guys because I am part of Mossy Creek, I have already listened to the first two episodes twice and going for a third.",25,5
[''],[0], ,0,1
[''],[0], ,0,1
[''],[0], ,0,1
[''],[0], ,0,1
[''],[0], ,0,1
"['Learn a lot every time Thank you for doing the podcast! I’m not a member at your box, because I live in Dallas, but I enjoy your show and always take something away from it.', 'Great stuff These guys rock! 🤟🏼', 'Looking forward to more I liked the format and the TIME. I don’t have over an hour for a podcast. 20-40 minutes seems like a great amount of time to engage me, and then let me get out.', 'Can’t wait to hear more!! Great stuff! The podcasts that keep my attention are those where I can feel the hosts are enjoying themselves. I really appreciate the passion for what they do. You can hear it in everything they say! I’m excited to listen and learn more. #Nutrition #Goals #HarborParkCrossfit']","[5, 5, 5, 5]","Learn a lot every time Thank you for doing the podcast! I’m not a member at your box, because I live in Dallas, but I enjoy your show and always take something away from it. Great stuff These guys rock! 🤟🏼 Looking forward to more I liked the format and the TIME. I don’t have over an hour for a podcast. 20-40 minutes seems like a great amount of time to engage me, and then let me get out. Can’t wait to hear more!! Great stuff! The podcasts that keep my attention are those where I can feel the hosts are enjoying themselves. I really appreciate the passion for what they do. You can hear it in everything they say! I’m excited to listen and learn more. #Nutrition #Goals #HarborParkCrossfit",20,4
[''],[0], ,0,1
"['Andrea is one of the best out there! Andrea knows how to get you the results the healthy way. She makes sure to incorporate all the pieces to the fitness pie in your lifestyle! She does an outstanding job incorporating moderate-high intensity cardio, strength training, balancing, stretching and core in your workouts. You will not get bored! She is an advocate for making sure you do different forms of exercises to keep your body guessing and working! She is the most knowledgeable trainer I know and will only go to her because I know she is one of the best!', 'Of course I love my podcasts! :-) Make sure to subrcribe to my podcasts so you get them automatically every week. Also, make sure to give them a review!', ""Andrea Rocks! I've trained with Andrea over the last several months and she really knows how to get results! I am so excited for her with the new podcast.""]","[5, 5, 5]","Andrea is one of the best out there! Andrea knows how to get you the results the healthy way. She makes sure to incorporate all the pieces to the fitness pie in your lifestyle! She does an outstanding job incorporating moderate-high intensity cardio, strength training, balancing, stretching and core in your workouts. You will not get bored! She is an advocate for making sure you do different forms of exercises to keep your body guessing and working! She is the most knowledgeable trainer I know and will only go to her because I know she is one of the best! Of course I love my podcasts! :-) Make sure to subrcribe to my podcasts so you get them automatically every week. Also, make sure to give them a review! Andrea Rocks! I've trained with Andrea over the last several months and she really knows how to get results! I am so excited for her with the new podcast.",15,3
[''],[0], ,0,1
[''],[0], ,0,1
[''],[0], ,0,1
[''],[0], ,0,1
[''],[0], ,0,1
